Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Primary language,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6819eb48961d64ac892d0925,67fd0311fead44947ffd91dc,APPROVED,Not Applicable,2025-05-06T11:00:39.260000Z,2025-05-06T11:39:12.287000Z,2025-05-06T12:51:12.495000Z,2025-05-06T11:39:12.814074Z,2314.0,CI33ZIL0,4,"Dutch, English",77,Female,White,Netherlands,Netherlands,Netherlands,English,DATA_EXPIRED,Part-Time
6819ec3fe70658bb269bb94c,5d46cc091a2c130001ebc8cc,APPROVED,Not Applicable,2025-05-06T11:02:23.524000Z,2025-05-06T11:13:32.716000Z,2025-05-06T12:51:12.849000Z,2025-05-06T11:13:33.148759Z,670.0,CI33ZIL0,591,Dutch,34,Female,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,Full-Time
6819ee4a9c5b96c57a2c8a0b,6655dcb6ad2167154e78a4c3,APPROVED,Not Applicable,2025-05-06T11:11:13.007000Z,2025-05-06T11:20:05.653000Z,2025-05-06T12:51:13.198000Z,2025-05-06T11:20:06.202964Z,533.0,CI33ZIL0,77,Dutch,20,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Other
6819eeaa7278858ca119d0bb,66cc7e5763b912d8c3210627,APPROVED,Not Applicable,2025-05-06T11:12:50.796000Z,2025-05-06T11:29:24.831000Z,2025-05-06T12:51:13.522000Z,2025-05-06T11:29:25.293949Z,995.0,CI33ZIL0,143,"Dutch, English",25,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
6819ef09717f735173c9e3f1,63c53ac240ff63b41662c04b,APPROVED,Not Applicable,2025-05-06T11:14:21.365000Z,2025-05-06T11:26:58.377000Z,2025-05-06T12:51:13.935000Z,2025-05-06T11:26:58.912144Z,758.0,CI33ZIL0,315,Dutch,37,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819f027e76fa94ab83d7eee,60fe16b7b77309545913f23d,APPROVED,Not Applicable,2025-05-06T11:19:03.184000Z,2025-05-06T11:34:58.411000Z,2025-05-06T12:51:14.345000Z,2025-05-06T11:34:58.924714Z,956.0,CI33ZIL0,141,"Dutch, English",21,Male,White,Netherlands,Netherlands,Netherlands,Turkish,Yes,Part-Time
6819f0818a29c9d5a3583a08,60076986348bb62629139c82,RETURNED,Not Applicable,2025-05-06T11:20:37.538000Z,,,2025-05-06T13:30:43.902352Z,,,252,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6819f0a45a724f6f594c9e5f,5670237eb937e400122dc3d9,APPROVED,Not Applicable,2025-05-06T11:21:12.161000Z,2025-05-06T11:28:02.975000Z,2025-05-06T12:51:14.690000Z,2025-05-06T11:28:03.487430Z,411.0,CI33ZIL0,386,Dutch,40,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819f1b1b5d9e5cb9c278aad,66a7967395cb7ba6cc001de5,APPROVED,Not Applicable,2025-05-06T11:25:41.684000Z,2025-05-06T11:37:37.676000Z,2025-05-06T12:51:15.029000Z,2025-05-06T11:37:38.315150Z,716.0,CI33ZIL0,70,Dutch,32,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
6819f2f121f83feb480a44e9,63fdf22179a5cf821640e3f9,APPROVED,Not Applicable,2025-05-06T11:30:57.255000Z,2025-05-06T11:54:56.334000Z,2025-05-06T12:51:15.359000Z,2025-05-06T11:54:56.844202Z,1440.0,CI33ZIL0,325,Dutch,30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6819f3eac808bab49c2c8162,66cdd248097b300f4a15d3ee,APPROVED,Not Applicable,2025-05-06T11:36:42.239000Z,2025-05-06T11:44:18.109000Z,2025-05-06T12:51:15.659000Z,2025-05-06T11:44:18.615845Z,456.0,CI33ZIL0,154,Dutch,22,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
6819f68908a055d8480c11f8,642a99d8d8293630692b87e9,APPROVED,Not Applicable,2025-05-06T11:46:20.487000Z,2025-05-06T11:58:00.108000Z,2025-05-06T12:51:15.962000Z,2025-05-06T11:58:12.285379Z,700.0,CI33ZIL0,439,"Dutch, English, German, Italian",25,Female,White,Italy,Netherlands,Netherlands,German,No,Part-Time
6819f7a219d38b8dfef2d036,63fa7470727f88225767f031,APPROVED,Not Applicable,2025-05-06T11:51:06.594000Z,2025-05-06T12:07:35.051000Z,2025-05-06T12:51:16.268000Z,2025-05-06T12:07:35.527325Z,989.0,CI33ZIL0,47,Dutch,34,Female,Other,Morocco,Netherlands,Netherlands,Dutch,No,Part-Time
6819fa2c71221b2b83c693da,5c92a1979d8971001688cc5d,APPROVED,Not Applicable,2025-05-06T12:01:53.585000Z,2025-05-06T12:20:52.839000Z,2025-05-06T12:51:16.554000Z,2025-05-06T12:20:53.422549Z,1140.0,CI33ZIL0,101,Dutch,44,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
6819fa67db7ff0bde0aaccfb,5eff4582a4894e4afb5ecbc3,APPROVED,Not Applicable,2025-05-06T12:02:49.847000Z,2025-05-06T12:10:22.274000Z,2025-05-06T12:51:16.923000Z,2025-05-06T12:10:22.877057Z,453.0,CI33ZIL0,479,Dutch,33,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
6819faffb76d64136455b3b7,66a3a5528500773057c2f1ff,APPROVED,Not Applicable,2025-05-06T12:05:23.213000Z,2025-05-06T12:22:36.526000Z,2025-05-06T12:51:17.430000Z,2025-05-06T12:22:37.320673Z,1034.0,CI33ZIL0,203,Dutch,22,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681a08110b2e423063bdd43a,63f0c1057f083573d83a2d62,APPROVED,Not Applicable,2025-05-06T13:01:14.860000Z,2025-05-06T13:14:17.147000Z,2025-05-07T08:49:21.576000Z,2025-05-06T13:14:17.656906Z,783.0,CI33ZIL0,296,"Dutch, English",20,Male,Mixed,Netherlands,Netherlands,Netherlands,Dutch,Yes,DATA_EXPIRED
681a0858470171b3d04862df,5bf53e9192ddb60001d028d7,APPROVED,Not Applicable,2025-05-06T13:02:25.658000Z,2025-05-06T13:14:25.174000Z,2025-05-07T08:49:21.858000Z,2025-05-06T13:14:25.670681Z,720.0,CI33ZIL0,691,Dutch,40,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a09d42a99bb7f9c593a19,66464b99c15fd13b7a7eb6e8,APPROVED,Not Applicable,2025-05-06T13:08:41.984000Z,2025-05-06T13:43:47.856000Z,2025-05-07T08:49:22.111000Z,2025-05-06T13:43:48.504437Z,2106.0,CI33ZIL0,173,Dutch,39,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681a0b7721c9de000aa78e62,66327862cda28855c2f1f35e,APPROVED,Not Applicable,2025-05-06T13:15:41.209000Z,2025-05-06T13:28:38.508000Z,2025-05-07T08:49:22.381000Z,2025-05-06T13:28:39.045953Z,778.0,CI33ZIL0,118,"Dutch, English",28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a0bbddfc4caab0b581551,6406ea8bbdb565980ef7939a,APPROVED,Not Applicable,2025-05-06T13:16:51.846000Z,2025-05-06T13:31:36.084000Z,2025-05-07T08:49:22.619000Z,2025-05-06T13:31:36.566385Z,885.0,CI33ZIL0,297,Dutch,51,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a0c4584d1830679ccf9c6,63f9140dabc93e5ba4cf2225,APPROVED,Not Applicable,2025-05-06T13:19:04.664000Z,2025-05-06T13:31:33.001000Z,2025-05-07T08:49:22.914000Z,2025-05-06T13:31:33.497359Z,749.0,CI33ZIL0,203,Dutch,21,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Other
681a0e4abfe3f18c4995f0da,63622cc2c4ccc447b4b0843e,APPROVED,Not Applicable,2025-05-06T13:30:10.047000Z,2025-05-06T13:46:03.363000Z,2025-05-07T08:49:23.179000Z,2025-05-06T13:46:03.983328Z,954.0,CI33ZIL0,65,Dutch,23,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681a0eda9c7675e4d94c38a6,6543b252e2f65d1c952f339b,APPROVED,Not Applicable,2025-05-06T13:30:08.174000Z,2025-05-06T13:42:18.520000Z,2025-05-07T08:49:23.479000Z,2025-05-06T13:42:19.036184Z,731.0,CI33ZIL0,237,Dutch,26,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a0ffeb000989b96a090d7,67e39d45f44cbb01137db69c,APPROVED,Not Applicable,2025-05-06T13:35:05.388000Z,2025-05-06T13:53:53.957000Z,2025-05-07T08:49:23.763000Z,2025-05-06T13:53:54.553879Z,1129.0,CI33ZIL0,19,Dutch,62,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681a1253434ff66b1e12c365,5995b8a6bf8bcf0001ab6aed,APPROVED,Not Applicable,2025-05-06T13:44:55.023000Z,2025-05-06T14:03:10.778000Z,2025-05-07T08:49:24.054000Z,2025-05-06T14:03:11.233332Z,1096.0,CI33ZIL0,605,Dutch,27,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a12fa5bfb44748e6aff39,6310ad7d6fc3ea60975edd08,APPROVED,Not Applicable,2025-05-06T13:47:55.300000Z,2025-05-06T14:11:16.832000Z,2025-05-07T08:49:24.351000Z,2025-05-06T14:11:17.465695Z,1402.0,CI33ZIL0,380,"English, Dutch",23,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Unemployed (and job seeking)
681a147bc387931513eb64e1,5e9c5c24b8fbf31830b9fcbd,APPROVED,Not Applicable,2025-05-06T13:55:15.289000Z,2025-05-06T14:09:02.585000Z,2025-05-07T08:49:24.644000Z,2025-05-06T14:09:03.218966Z,828.0,CI33ZIL0,1320,"English, Indonesian, Dutch, Chinese",31,Male,Asian,Indonesia,Netherlands,Indonesia,Indonesian,No,Full-Time
681a14c7f1153d2b9b020be8,59524a95a402220001d84679,RETURNED,Not Applicable,2025-05-06T13:55:19.001000Z,,,2025-05-09T08:56:33.645247Z,,,110,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681a16eb66432c1cacf7764c,631a045a66454f2681295678,APPROVED,Not Applicable,2025-05-06T14:04:32.072000Z,2025-05-06T14:14:45.067000Z,2025-05-07T08:49:24.895000Z,2025-05-06T14:14:45.610919Z,613.0,CI33ZIL0,561,Dutch,55,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681a177782ceeacbe3302ead,66a4249cf9cccef78f8d40bb,APPROVED,Not Applicable,2025-05-06T14:06:50.845000Z,2025-05-06T14:20:36.426000Z,2025-05-07T08:49:25.184000Z,2025-05-06T14:20:37.029583Z,826.0,CI33ZIL0,58,Dutch,20,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a1c7fe4b5057ac1a3f617,665b35e8ae826580f0655d6e,APPROVED,Not Applicable,2025-05-06T14:31:44.022000Z,2025-05-06T14:52:26.849000Z,2025-05-07T08:49:25.469000Z,2025-05-06T14:52:27.415112Z,1243.0,CI33ZIL0,103,Dutch,24,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a20447c77dfc8ae3e1a33,6634e81d2327683dab12b3df,APPROVED,Not Applicable,2025-05-06T14:44:24.310000Z,2025-05-06T15:04:27.610000Z,2025-05-07T08:49:25.756000Z,2025-05-06T15:04:28.218670Z,1204.0,CI33ZIL0,369,"English, Dutch, Russian",35,Male,White,Russian Federation,Netherlands,Netherlands,Dutch,DATA_EXPIRED,Full-Time
681a21232bab5d3c5696dd24,65e243648d58b05bcee3f232,APPROVED,Not Applicable,2025-05-06T14:48:07.023000Z,2025-05-06T14:59:42.142000Z,2025-05-07T08:49:26.033000Z,2025-05-06T14:59:42.802937Z,696.0,CI33ZIL0,47,Dutch,22,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681a212f1a4ca447e3d66384,655d2ee952904c7e4620ba5c,APPROVED,Not Applicable,2025-05-06T14:48:18.108000Z,2025-05-06T14:56:01.819000Z,2025-05-07T08:49:26.314000Z,2025-05-06T14:56:02.462272Z,464.0,CI33ZIL0,543,"Dutch, English",28,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time
681a228ff00a1c0087eb8749,5fecb9c17e067ae2cc67841f,APPROVED,Not Applicable,2025-05-06T14:54:17.306000Z,2025-05-06T15:32:04.538000Z,2025-05-07T08:49:26.580000Z,2025-05-06T15:32:05.230975Z,2268.0,CI33ZIL0,113,Dutch,27,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a23840a3dd0150a6bbcc3,653a700afe0e11cbdd8e546c,APPROVED,Not Applicable,2025-05-06T14:58:12.939000Z,2025-05-06T15:12:54.495000Z,2025-05-07T08:49:26.893000Z,2025-05-06T15:12:55.012225Z,882.0,CI33ZIL0,218,"Turkish, English, Dutch",35,Male,White,Turkey,Netherlands,Turkey,Turkish,Yes,Full-Time
681a23e433e57093847aa9d8,65577277e35a32f7c0cfd09c,APPROVED,Not Applicable,2025-05-06T14:59:48.150000Z,2025-05-06T15:12:21.081000Z,2025-05-07T08:49:27.246000Z,2025-05-06T15:12:21.596059Z,753.0,CI33ZIL0,286,"Dutch, English",37,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a2439ba6055425d73b7a0,5e8076447412d474fce1772f,APPROVED,Not Applicable,2025-05-06T15:01:16.462000Z,2025-05-06T15:11:42.802000Z,2025-05-07T08:49:27.509000Z,2025-05-06T15:11:43.368674Z,627.0,CI33ZIL0,224,"Dutch, English, German",34,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Full-Time
681a24da52750e8659113350,6664ab12c60cd0fbd8945de9,APPROVED,Not Applicable,2025-05-06T15:03:59.232000Z,2025-05-06T15:18:23.953000Z,2025-05-07T08:49:27.749000Z,2025-05-06T15:18:24.481130Z,865.0,CI33ZIL0,36,Dutch,25,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681a25adf299760f90dee5d0,5e5128a8df9ae9156973a135,APPROVED,Not Applicable,2025-05-06T15:09:12.492000Z,2025-05-06T15:26:34.841000Z,2025-05-07T08:49:28.002000Z,2025-05-06T15:26:35.287150Z,1043.0,CI33ZIL0,279,Dutch,23,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a2814bc2da5b1c9cd3dde,61137cf47b2f63ce6dea4762,APPROVED,Not Applicable,2025-05-06T15:17:47.322000Z,2025-05-06T15:35:59.207000Z,2025-05-07T08:49:28.316000Z,2025-05-06T15:35:59.848984Z,1092.0,CI33ZIL0,294,Dutch,23,Female,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681a283dc36cd177cb9fe195,655e1bc16c86e1abe58c8b8d,APPROVED,Not Applicable,2025-05-06T15:18:26.237000Z,2025-05-06T15:33:21.409000Z,2025-05-07T08:49:28.589000Z,2025-05-06T15:33:21.989795Z,896.0,CI33ZIL0,244,Dutch,31,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a29bcd9958731038c2356,65df818aa144e66d9c7a020b,APPROVED,Not Applicable,2025-05-06T15:26:34.808000Z,2025-05-06T15:42:45.111000Z,2025-05-07T08:49:29.315000Z,2025-05-06T15:42:45.727562Z,971.0,CI33ZIL0,83,"Dutch, English",20,Male,White,Belgium,Belgium,Belgium,Dutch,Yes,Other
681a2a6a775c0cfdf229638e,5b06fb7a0926870001b5b180,APPROVED,Not Applicable,2025-05-06T15:27:44.022000Z,2025-05-06T15:45:52.496000Z,2025-05-07T08:49:29.711000Z,2025-05-06T15:45:52.995614Z,1089.0,CI33ZIL0,216,Dutch,42,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a2a7ad77ca7397cc13c86,65c11d6548e7358bfef0d227,RETURNED,Not Applicable,2025-05-06T15:38:00.074000Z,,,2025-05-09T08:56:33.646993Z,,,51,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681a2b2e4c87b00e4073f8dd,594547c8833f6d0001622e60,APPROVED,Not Applicable,2025-05-06T15:31:06.328000Z,2025-05-06T15:50:03.320000Z,2025-05-07T08:49:30.030000Z,2025-05-06T15:50:03.775514Z,1137.0,CI33ZIL0,792,Dutch,69,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a2bfe236ac12d1061a653,5cc0c8dbf9e6120015033e13,APPROVED,Not Applicable,2025-05-06T15:34:52.737000Z,2025-05-06T15:50:05.253000Z,2025-05-07T08:49:30.304000Z,2025-05-06T15:50:05.857550Z,913.0,CI33ZIL0,25,"Arabic, English, Dutch",26,Male,Other,Saudi Arabia,Netherlands,Jordan,Arabic,No,Full-Time
681a3279710aa6adc2769b73,66996aa4d5053b1e2c008939,APPROVED,Not Applicable,2025-05-06T16:02:01.298000Z,2025-05-06T16:21:12.779000Z,2025-05-07T08:49:30.569000Z,2025-05-06T16:21:13.354687Z,1152.0,CI33ZIL0,274,"Dutch, English, Hindi, Telugu",37,Female,Asian,India,Netherlands,Netherlands,Telugu,No,Full-Time
681a35e937630c7cc8766af0,65cbd505c04ba503f9d77764,APPROVED,Not Applicable,2025-05-06T16:16:41.903000Z,2025-05-06T16:29:22.267000Z,2025-05-07T08:49:30.862000Z,2025-05-06T16:29:22.793158Z,761.0,CI33ZIL0,115,Dutch,38,Male,White,Belgium,Belgium,Belgium,Dutch,No,Part-Time
681a38190ee6dae62ceb39de,5b20c7f1c9d3cb00011094bf,APPROVED,Not Applicable,2025-05-06T16:26:04.820000Z,2025-05-06T16:35:10.544000Z,2025-05-07T08:49:31.167000Z,2025-05-06T16:35:11.040655Z,546.0,CI33ZIL0,481,Dutch,26,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a3aa5a384ba91202d3763,65d233b883e87f74728e655b,APPROVED,Not Applicable,2025-05-06T16:36:57.361000Z,2025-05-06T16:47:20.879000Z,2025-05-07T08:49:31.446000Z,2025-05-06T16:47:21.414247Z,624.0,CI33ZIL0,364,"Dutch, English, French",24,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681a3accfa6184d24f47bc66,5aa58ba6f6dfdd0001eaf977,RETURNED,Not Applicable,2025-05-06T16:37:36.787000Z,,,2025-05-09T08:56:33.649900Z,,,277,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681a3dd781fcbdb8c14d848c,5e95ae4e775eaa93c903af67,APPROVED,Not Applicable,2025-05-06T16:50:35.870000Z,2025-05-06T17:01:40.366000Z,2025-05-07T08:49:31.782000Z,2025-05-06T17:01:40.992459Z,665.0,CI33ZIL0,751,Dutch,45,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a4023fa8f886c6c5550d9,668ee1dc24a6e3b29d12f673,APPROVED,Not Applicable,2025-05-06T17:00:25.810000Z,2025-05-06T17:14:31.167000Z,2025-05-07T08:49:32.028000Z,2025-05-06T17:14:31.621659Z,846.0,CI33ZIL0,49,Dutch,51,Female,White,Belgium,Belgium,Belgium,Dutch,No,Part-Time
681a421cefc4dc553fd10efb,66857b8417db73841286f14b,APPROVED,Not Applicable,2025-05-06T17:08:48.551000Z,2025-05-06T17:22:55.572000Z,2025-05-07T08:49:32.330000Z,2025-05-06T17:22:56.062399Z,848.0,CI33ZIL0,199,"Dutch, English",30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a427046614d1bf0419701,6569ecbb60ce2caaed8beeda,APPROVED,Not Applicable,2025-05-06T17:10:08.526000Z,2025-05-06T17:19:18.253000Z,2025-05-07T08:49:32.604000Z,2025-05-06T17:19:18.722767Z,550.0,CI33ZIL0,64,"Dutch, English",42,Male,White,Kenya,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a45ba7286e77a422397ac,61071271eeb92963429b5d43,TIMED-OUT,Not Applicable,2025-05-06T17:24:10.761000Z,,,2025-05-09T08:56:33.649194Z,228743.0,,283,"Dutch, English",27,Female,Black,Curacao,Netherlands,Netherlands,Papiamento,No,DATA_EXPIRED
681a45e7eb0abb03e89186f7,6475bc06fec068f38a1f200b,APPROVED,Not Applicable,2025-05-06T17:25:36.586000Z,2025-05-06T17:35:20.079000Z,2025-05-07T08:49:32.881000Z,2025-05-06T17:35:20.613946Z,584.0,CI33ZIL0,162,Dutch,25,Female,Mixed,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a489c3326d3b4d7a19a01,65620326a75113768f06872f,TIMED-OUT,Not Applicable,2025-05-06T17:36:28.189000Z,,,2025-05-09T08:56:33.651806Z,228006.0,,82,"English, Dutch",21,Male,Asian,Netherlands,Netherlands,Netherlands,Dutch,Yes,Unemployed (and job seeking)
681a48ecc3d7a474739cb170,640550f7006e663f75ca4379,APPROVED,Not Applicable,2025-05-06T17:37:51.176000Z,2025-05-06T17:52:50.829000Z,2025-05-07T08:49:33.185000Z,2025-05-06T17:52:51.432823Z,900.0,CI33ZIL0,163,Dutch,32,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a493b2be9d266c8da753f,5f23fec624d4c105168876cd,APPROVED,Not Applicable,2025-05-06T17:39:32.081000Z,2025-05-06T18:07:10.934000Z,2025-05-07T08:49:33.492000Z,2025-05-06T18:07:11.632687Z,1659.0,CI33ZIL0,142,Dutch,29,Male,White,Belgium,Belgium,Belgium,Dutch,No,Full-Time
681a49ecdb96ad83dc5ddd3d,5f25dc1995a9012b5f969e1f,APPROVED,Not Applicable,2025-05-06T17:42:10.943000Z,2025-05-06T18:01:38.584000Z,2025-05-07T08:49:33.804000Z,2025-05-06T18:01:39.092562Z,1168.0,CI33ZIL0,947,"Dutch, English",34,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a4e941ab85f4e0317c74b,6453c3d1d43b8e8df85fea80,TIMED-OUT,Not Applicable,2025-05-06T18:02:01.376000Z,,,2025-05-09T08:56:33.652530Z,226473.0,,102,Dutch,25,Female,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a50165bc2145cc3bb49aa,6111174411062388b75fe9b9,RETURNED,Not Applicable,2025-05-06T18:08:26.770000Z,,,2025-05-09T08:56:33.654409Z,,,271,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681a5309ad9897cf5250627f,5bfc4abf02c7560001ae506a,APPROVED,Not Applicable,2025-05-06T18:21:01.249000Z,2025-05-06T18:41:57.844000Z,2025-05-07T08:49:34.062000Z,2025-05-06T18:41:58.408747Z,1257.0,CI33ZIL0,506,Dutch,29,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a535afe5fd7016a28fc8f,5b22abb49997ca0001c600ae,APPROVED,Not Applicable,2025-05-06T18:22:18.474000Z,2025-05-06T18:29:54.584000Z,2025-05-07T08:49:34.290000Z,2025-05-06T18:29:55.139973Z,457.0,CI33ZIL0,399,Dutch,38,Male,White,Belgium,Belgium,Belgium,Dutch,DATA_EXPIRED,DATA_EXPIRED
681a5489921947896da41601,5ec71ce2fc75cf1631057575,APPROVED,Not Applicable,2025-05-06T18:27:26.463000Z,2025-05-06T18:43:42.735000Z,2025-05-07T08:49:34.591000Z,2025-05-06T18:43:43.359905Z,977.0,CI33ZIL0,217,"Chinese, Mandarin, Dutch, English, Korean",24,Female,Asian,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a54b378fb82486a62955a,5ebd6bd7d86a510692eabc51,APPROVED,Not Applicable,2025-05-06T18:28:08.445000Z,2025-05-06T18:38:59.396000Z,2025-05-07T08:49:34.874000Z,2025-05-06T18:38:59.926349Z,651.0,CI33ZIL0,212,Dutch,39,Female,White,Belgium,Belgium,Belgium,Dutch,No,Part-Time
681a55635b38f8e22c92e3fa,66acaaf42e50707fb51ccfd4,APPROVED,Not Applicable,2025-05-06T18:31:03.784000Z,2025-05-06T18:41:38.443000Z,2025-05-07T08:49:35.164000Z,2025-05-06T18:41:38.948577Z,635.0,CI33ZIL0,65,Dutch,58,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681a55b423fd2bc109122bec,648028f5df4fd8dbff93e488,APPROVED,Not Applicable,2025-05-06T18:32:26.026000Z,2025-05-06T18:43:34.900000Z,2025-05-07T08:49:35.444000Z,2025-05-06T18:43:35.466806Z,669.0,CI33ZIL0,221,Dutch,30,Female,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681a59420b87b32382b64c40,65957a74114fe5ad99dc1827,APPROVED,Not Applicable,2025-05-06T18:47:30.116000Z,2025-05-06T19:05:22.728000Z,2025-05-07T08:49:35.747000Z,2025-05-06T19:05:23.366920Z,1073.0,CI33ZIL0,186,Dutch,18,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
681a608da9afd3374c84efdc,5ead325b8d10423b100bed16,APPROVED,Not Applicable,2025-05-06T19:18:41.036000Z,2025-05-06T19:32:11.813000Z,2025-05-07T08:49:36.060000Z,2025-05-06T19:32:12.585503Z,811.0,CI33ZIL0,161,Dutch,30,Male,White,Netherlands,Netherlands,Netherlands,Dutch,DATA_EXPIRED,DATA_EXPIRED
681b212f7fa687257e04dcaa,611cf1bdedb7f038ac35526a,APPROVED,Not Applicable,2025-05-07T09:00:37.160000Z,2025-05-07T09:09:54.490000Z,2025-05-07T13:11:31Z,2025-05-07T09:09:55.047753Z,558.0,CI33ZIL0,359,Dutch,29,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
681b21620298db3e72bbd50f,5e69375a437a7806d929a40a,APPROVED,Not Applicable,2025-05-07T09:01:26.387000Z,2025-05-07T09:34:12.486000Z,2025-05-07T13:11:31.390000Z,2025-05-07T09:34:13.021817Z,1967.0,CI33ZIL0,279,Dutch,23,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Part-Time
681b2219a1033c7bada0f1fa,647f6bd6ea9f2e2b5a854bf4,APPROVED,Not Applicable,2025-05-07T09:04:29.554000Z,2025-05-07T09:17:22.944000Z,2025-05-07T13:11:31.783000Z,2025-05-07T09:17:23.474011Z,774.0,CI33ZIL0,279,"Dutch, English",33,Male,White,Netherlands,Netherlands,Netherlands,Dutch,No,Full-Time
